timestamp,office_load_kwh,pv_kw,wind_kw,renewable_kw,export_price_eur_kwh,import_price_eur_kwh,temperature_c,irradiance,p_import_kw,p_export_kw,p_gen_kw,p_charge_kw,p_discharge_kw,p_curtail_kw,p_pev_kw,soc_kwh,soc_pct,net_cost_eur,fuel_cost_eur_kwh
2022-01-03 04:00:00,66.60596007947682,0.0,0.0,0.0,0.085,0.46868,8.577165830923914,0.0,0.0,0.0,66.60596007947682,0.0,0.0,0.0,0.0,65.0,0.5,29.972682035764567,0.45
2022-01-03 05:00:00,61.46023470389261,0.0,0.0,0.0,0.0845,0.46868,8.344445645381962,0.0,0.0,0.0,61.46023470389261,0.0,0.0,0.0,0.0,65.0,0.5,27.657105616751675,0.45
2022-01-03 06:00:00,64.95595363116753,0.0,0.0,0.0,0.16446,0.46868,9.02174985715195,0.0,0.0,0.0,70.0,0.0,0.0,0.0,5.044046368832468,65.0,0.5,31.5,0.45
2022-01-03 07:00:00,82.28728103964285,0.0,0.0,0.0,0.20203,0.54858,9.08124162365838,0.0,0.0,0.0,70.0,0.0,12.28728103964285,0.0,0.0,52.06601995827069,0.40050784583285143,31.5,0.45
2022-01-03 08:00:00,90.33887917032165,0.08777301386098,0.0,0.08777301386098,0.212,0.53276,9.323181225678274,0.0949188517930872,0.0,0.0,70.0,0.0,20.251106156460665,0.0,0.0,30.749066109364726,0.23653127776434404,31.5,0.45
2022-01-03 09:00:00,64.51171453332266,6.949196708048832,0.0,6.949196708048832,0.232,0.53276,11.279653709051082,0.0825214083829723,0.0,0.0,67.56251782527383,0.0,0.0,0.0,10.0,30.749066109364726,0.23653127776434404,30.403133021373225,0.45
2022-01-03 10:00:00,67.47735501959555,11.225383728460177,0.0,11.225383728460177,0.23951,0.53276,12.845015848954764,0.1617384284372286,0.0,0.0,56.251971291135376,0.0,0.0,0.0,0.0,30.749066109364726,0.23653127776434404,25.31338708101092,0.45
2022-01-03 11:00:00,63.27223878982274,16.047203205503536,0.0,16.047203205503536,0.21222,0.53276,13.23604142789403,0.1680553681100648,0.0,0.0,47.2250355843192,0.0,0.0,0.0,0.0,30.749066109364726,0.23653127776434404,21.251266012943642,0.45
2022-01-03 12:00:00,76.84534118611305,13.70990136942725,0.0,13.70990136942725,0.20203,0.53276,13.125129406379152,0.151184095772096,0.0,0.0,63.135439816685796,0.0,0.0,0.0,0.0,30.749066109364726,0.23653127776434404,28.410947917508608,0.45
2022-01-03 13:00:00,67.00590230918537,12.947346361919667,0.0,12.947346361919667,0.19988999999999998,0.53276,13.492486469540204,0.173700175206232,0.0,0.0,54.0585559472657,0.0,0.0,0.0,0.0,30.749066109364726,0.23653127776434404,24.326350176269568,0.45
2022-01-03 14:00:00,70.67914103330286,10.450504461128851,0.0,10.450504461128851,0.20715999999999998,0.53276,13.891967038604207,0.1233966760088302,0.0,0.0,70.0,0.0,0.0,0.0,9.771363427825996,30.749066109364726,0.23653127776434404,31.5,0.45
2022-01-03 15:00:00,66.14153445313372,7.547428756609909,0.0,7.547428756609909,0.265,0.53276,13.48434912793943,0.0730470386468959,0.0,0.0,58.594105696523805,0.0,0.0,0.0,0.0,30.749066109364726,0.23653127776434404,26.36734756343571,0.45
2022-01-03 16:00:00,68.63406505071598,3.053650844328828,0.0,3.053650844328828,0.27,0.53276,13.46842382611418,0.0183553356568828,0.0,0.0,66.5294738180087,0.9490596116215537,0.0,0.0,0.0,31.650672740405202,0.24346671338773232,29.938263218103913,0.45
2022-01-03 17:00:00,84.11382850410888,0.0,0.0,0.0,0.3,0.53276,12.721827011012408,0.0,0.0,0.0,70.0,0.0,14.11382850410888,0.0,0.0,16.794011157132697,0.12918470120871306,31.5,0.45
2022-01-03 18:00:00,73.60431059927606,0.0,0.0,0.0,0.30527316000000004,0.53276,12.525698374023062,0.0,0.0,0.0,70.0,0.0,3.6043105992760616,0.0,0.0,13.0,0.1,31.5,0.45
2022-01-03 19:00:00,60.39248885657359,0.0,0.0,0.0,0.28207698,0.54858,12.649627338011374,0.0,0.0,0.0,60.39248885657359,0.0,0.0,0.0,0.0,13.0,0.1,27.176619985458117,0.45
2022-01-03 20:00:00,55.48188011118116,0.0,0.0,0.0,0.23229791,0.54858,12.584771519134446,0.0,0.0,0.0,55.48188011118116,0.0,0.0,0.0,0.0,13.0,0.1,24.966846050031524,0.45
2022-01-03 21:00:00,54.11816508247473,0.0,0.0,0.0,0.19908,0.54858,12.239439021048982,0.0,0.0,0.0,54.11816508247473,0.0,0.0,0.0,0.0,13.0,0.1,24.35317428711363,0.45
2022-01-03 22:00:00,67.37834511967326,0.0,0.0,0.0,0.17,0.54858,12.090436674932372,0.0,0.0,0.0,67.37834511967326,0.0,0.0,0.0,0.0,13.0,0.1,30.320255303852967,0.45
2022-01-03 23:00:00,56.48964357943063,0.0,0.0,0.0,0.16101,0.46868,12.385687122155652,0.0,0.0,0.0,65.00756711610549,0.0,0.0,0.0,8.517923536674868,13.0,0.1,29.25340520224747,0.45
2022-01-04 00:00:00,66.59769652137632,0.0,0.0,0.0,0.15055000000000002,0.46868,12.409789496969337,0.0,0.0,0.0,66.59769652137632,0.0,0.0,0.0,0.0,13.0,0.1,29.968963434619344,0.45
2022-01-04 01:00:00,55.68649937449979,0.0,0.0,0.0,0.1406,0.46868,12.044800924106106,0.0,0.0,0.0,55.68649937449979,0.0,0.0,0.0,0.0,13.0,0.1,25.058924718524906,0.45
2022-01-04 02:00:00,68.98127246374456,0.0,0.0,0.0,0.11329,0.46868,11.99804928004768,0.0,0.0,0.0,68.98127246374456,0.0,0.0,0.0,0.0,13.0,0.1,31.04157260868505,0.45
2022-01-04 03:00:00,57.73167531969617,0.0,0.0,0.0,0.10580925999999999,0.46868,12.257913473288196,0.0,0.0,0.0,67.73167531969617,0.0,0.0,0.0,10.0,13.0,0.1,30.479253893863277,0.45
